case number,CA-LOS ANGELES,CA-LOS GATOS,CA-SAN DIEGO,CA-WALNUT CREEK,DE-WILMINGTON,FL-CLEARWATER,IL-CHICAGO,MA-FRAMINGHAM,MA-SPRINGFIELD,MI-ANN ARBOR,NC-CHARLOTTE,NY-BUFFALO,NY-NEW YORK CITY,OH-COLUMBUS,OH-CLEVELAND HEIGHTS,OH-TOLEDO,PA-PHILADELPHIA,PA-PITTSBURGH,WA-KENT,WI-MADISON,FL-Lauderdale Lakes
1317,0.202140885,0.217542315,0.175865534,0.219810319,0.217542315,0.472998379,0.185554001,0.240982109,0.350325892,0.184810105,0.421129064,0.214149372,0.219810319,0.190962486,0.14138448,0.210839989,0.199933206,0.595873478,0.224397116,0.248341084,NA
1445,0.254649302,0.240101797,0.385342332,0.279319079,0.279319079,0.547881534,0.218192979,0.312598561,0.350124859,0.477301404,0.788132424,0.229900292,0.272989592,0.324873698,0.279953435,0.248750523,0.369555935,0.687487016,0.292303993,0.326673232,NA
1446,0.324751884,0.307581747,0.45259027,0.35355323,0.35355323,0.757022544,0.281453998,0.391799354,0.407950566,0.550829267,0.844317258,0.303653372,0.346200981,0.382538147,0.327222362,0.317806591,0.445433459,0.798812655,0.368557354,0.407772363,NA
1447,0.033779307,0.037896779,0.048360774,0.038523027,0.037896779,0.163188526,0.029601744,0.044623543,0.070964794,0.018875289,0.228710485,0.100301245,0.038523027,0.024602975,0.01478733,0.03607619,0.050252361,0.098005762,0.03980545,0.046854508,NA
1448,0.408820714,0.433611131,0.517181001,0.437182968,0.433611131,0.685974935,0.381052697,0.469579376,0.564986909,0.617432214,0.688699175,0.516499827,0.437182968,0.617057269,0.346177099,0.422938344,0.517089979,0.769630471,0.44434586,0.480449215,NA
1450,0.384251485,0.394615615,0.487882957,0.405075388,0.408581732,0.723642964,0.340642775,0.451287066,0.543206388,0.562045558,0.737339615,0.582696129,0.412097404,0.55105826,0.326500713,0.391149856,0.572015857,0.760820655,0.433368281,0.46571592,NA
1451,0.277621357,0.305771756,0.384128965,0.313054103,0.313054103,0.64207656,0.264160338,0.366490352,0.306895084,0.438916658,0.664233668,0.522508543,0.309401103,0.542576434,0.234646815,0.302166354,0.433786278,0.621064807,0.339260532,0.386488439,NA
1452,0.254798187,0.270022002,0.371973972,0.273147674,0.266923366,0.482763659,0.220972265,0.316255391,0.254060057,0.271597629,0.770284327,0.304650559,0.279480294,0.169184881,0.256688768,0.266923366,0.355290786,0.698844811,0.292471568,0.319762121,NA
1453,0.339620183,0.321175783,0.47689955,0.370674584,0.370674584,0.861751434,0.293206351,0.412140652,0.479066553,0.501166979,0.899272934,0.491222347,0.362733306,0.41035792,0.288573927,0.332153299,0.540316356,0.840649908,0.386910585,0.429536929,NA
1454,0.291801081,0.274510207,0.39664554,0.320750868,0.320750868,0.751144251,0.248208861,0.358952959,0.289377882,0.508250463,0.68901889,0.505850796,0.313371153,0.503082935,0.23186268,0.284808151,0.467890168,0.636278025,0.335779706,0.374784127,NA
1456,0.346311141,0.377325993,0.488083901,0.385358753,0.385358753,0.935900858,0.331479556,0.444633239,0.596901183,0.491400263,0.923955717,0.5223788,0.381328527,0.495259686,0.314723382,0.373351231,0.529543347,0.831061625,0.414337985,0.467052647,NA
1457,0.215376979,0.239306734,0.308192861,0.24556606,0.24556606,0.433420655,0.204081366,0.292385721,0.240270395,0.402087148,0.55791199,0.343888392,0.24242266,0.518750493,0.179641513,0.236218369,0.298451054,0.53791937,0.268329713,0.310320927,NA
2368,0.124207986,0.122771182,0.110563813,0.140982566,0.14921375,0.408240352,0.117166246,0.159609723,0.234237469,0.10538713,0.482851187,0.191407988,0.140982566,0.106497213,0.09991216,0.131609846,0.178091485,0.498484416,0.144228541,0.168714847,NA
2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2524,0.294728974,0.340709091,0.348904922,0.33773365,0.334770999,0.588807307,0.308710648,0.358819949,0.379017289,0.41068725,0.660351206,0.330321543,0.346697618,0.296707889,0.292619276,0.33773365,0.383176702,0.749780233,0.343697142,0.389896862,NA
2620,0.570852493,0.58937364,0.793091334,0.608313822,0.614720207,1.587387337,0.495432719,0.695198547,0.882935583,0.914819043,1.774496017,0.604700585,0.621173018,0.658631176,0.471057534,0.583153339,0.843646787,1.336600545,0.660861496,0.723485247,NA
2713,0.029605113,0.027587807,0.035349983,0.033133481,0.033133481,0.092689762,0.024634948,0.03811759,0.075108571,0.034403571,0.07555802,0.033480852,0.032215052,0.029227614,0.012688192,0.028781575,0.0291072,0.091942821,0.035046768,0.040306685,NA
2731,0.350037166,0.340161793,0.41014399,0.387754745,0.387754745,1.025338365,0.320954491,0.420304227,0.527603436,0.509667366,1.040310455,0.475895393,0.384230072,0.351011048,0.347875324,0.346725438,0.570267808,0.846342471,0.402039435,0.446606937,NA
2800,0.377139793,0.392853277,0.407935653,0.39602394,0.38969162,0.659394108,0.340515291,0.437948306,0.462706786,0.451675381,0.687858829,0.397580255,0.402391313,0.339668601,0.306360971,0.38969162,0.437507301,0.777370149,0.415223301,0.441218435,NA
2821,0.458548577,0.499414755,0.526848115,0.507798745,0.516249849,1.200648857,0.462553505,0.559462029,0.725536345,0.645696118,1.041650381,0.611585528,0.516249849,0.486229084,0.476272858,0.507798745,0.685962216,1.030825313,0.520500132,0.590589138,NA
2889,0.402896049,0.391735608,0.467919378,0.445453858,0.445453858,1.155111357,0.370005368,0.482105629,0.604307798,0.557222952,1.116988522,0.578758035,0.441481088,0.392423584,0.389048092,0.39915425,0.659408127,0.942379334,0.461546532,0.511682363,NA
2904,0.421903914,0.438170432,0.453692539,0.441440917,0.434905311,0.771261504,0.383609621,0.48431783,0.639509367,0.60926494,0.761510378,0.501593363,0.447996875,0.561973513,0.347409878,0.434905311,0.546664251,0.798501339,0.461160919,0.487633802,NA
2905,0.328498222,0.385859781,0.422846922,0.382327004,0.382327004,0.840601857,0.344765084,0.425963493,0.47785074,0.566355439,0.892696244,0.307337913,0.392982928,0.352887933,0.436982804,0.389411793,0.46907067,0.858244788,0.407456323,0.460386576,NA
2909,0.205642394,0.222659613,0.218131953,0.225183162,0.222659613,0.542446145,0.187542716,0.248965149,0.282962577,0.285807882,0.577451552,0.190422718,0.225183162,0.111561022,0.218244633,0.215228693,0.232356681,0.617711208,0.230300821,0.257328846,NA
2939,0.330258408,0.313040139,0.391719139,0.358764195,0.358764195,0.598046915,0.286543918,0.395828719,0.330712196,0.489029839,0.445897311,0.473456425,0.351534013,0.361742789,0.266851978,0.32331305,0.43420183,0.711631772,0.373416035,0.411023999,NA
2947,0.253499979,0.302410776,0.284950532,0.299357661,0.299357661,0.804216995,0.267226867,0.337443906,0.482505467,0.525855462,0.668633094,0.255513666,0.308583045,0.289161718,0.324959707,0.305485908,0.356938188,0.761916537,0.321191293,0.368060902,NA
2948,0.149589359,0.183799318,0.221445072,0.181629579,0.181629579,0.312143504,0.159068469,0.208996319,0.157592026,0.287008523,0.377785723,0.138983763,0.188198927,0.131189274,0.219614655,0.185989086,0.184757363,0.532162546,0.197239786,0.231436764,NA
2967,0.297057983,0.306268809,0.35200767,0.315680634,0.318862517,0.690081257,0.259464923,0.358773099,0.320794875,0.373147386,0.854530439,0.207499352,0.322066672,0.158840171,0.332244028,0.303176189,0.35244015,0.789122195,0.341757743,0.372777397,NA
2969,0.187404731,0.211890427,0.291278953,0.217093405,0.222400806,0.39868966,0.189740917,0.250536998,0.197776651,0.274363328,0.683882754,0.158603923,0.222400806,0.140762172,0.257554598,0.217093405,0.245732108,0.661289621,0.225093973,0.271856429,NA
3023,0.33597903,0.363245858,0.348725311,0.370283299,0.370283299,0.991336852,0.322880769,0.421953316,0.68104477,0.586116285,0.739694426,0.32645466,0.36675363,0.371558908,0.352688831,0.359760046,0.436526802,0.824901178,0.395597892,0.441396281,NA
3099,0.453040245,0.433301879,0.44974026,0.485628658,0.485628658,1.286427856,0.402775441,0.528002042,0.852665319,0.716933412,0.884859377,0.601778019,0.477368547,0.485307352,0.393674245,0.445085406,0.671143904,0.964563657,0.502367426,0.545426542,NA
3282,0.235406478,0.262555016,0.403275976,0.268220295,0.273962402,0.517309725,0.23803178,0.303790748,0.236043947,0.354216863,0.543034455,0.253966738,0.273962402,0.229949323,0.179233941,0.268220295,0.308006156,0.520096167,0.276861989,0.325721333,NA
3283,0.111059172,0.124856398,0.099883751,0.127786318,0.130774718,0.504320074,0.112376467,0.146617289,0.329815613,0.165630976,0.422157667,0.146346894,0.130774718,0.18167327,0.094608047,0.127786318,0.158503863,0.461212355,0.132291062,0.158629378,NA
3366,0.44671935,0.434682678,0.513991723,0.471383816,0.484006609,0.99086365,0.403568673,0.527439352,0.533991289,0.547824831,0.89086063,0.412632318,0.471383816,0.310190636,0.39912666,0.434682678,0.513482879,0.95572005,0.496819521,0.536369731,NA
3369,0.21626534,0.213255878,0.340461473,0.2516788,0.26920621,0.438816918,0.201559042,0.291442513,0.169116875,0.358203368,0.654746523,0.215216397,0.2516788,0.215717581,0.264062386,0.231832921,0.282113604,0.668477117,0.258581018,0.310982117,NA
3388,0.315421379,0.347516309,0.400342781,0.354177414,0.360917895,0.66111369,0.318539072,0.395785843,0.345598663,0.430620377,0.813674805,0.249497962,0.360917895,0.193801165,0.420021349,0.354177414,0.400726865,0.840721939,0.364317695,0.421309638,NA
3391,0.179048469,0.220341651,0.29732401,0.217713999,0.217713999,0.432079726,0.190462262,0.250951809,0.215913998,0.290055215,0.704775976,0.161609328,0.225673637,0.173635046,0.257139919,0.222994829,0.239030357,0.630919692,0.236647133,0.278373649,NA
3392,0.359246755,0.383597526,0.366429869,0.38715604,0.383597526,0.907847109,0.332642511,0.420053513,0.612601138,0.599265543,0.738608992,0.328593403,0.38715604,0.341280333,0.370609325,0.37304096,0.440673497,0.830138776,0.394331928,0.431358125,NA
3394,0.24712779,0.296692987,0.401730519,0.293398516,0.290130331,0.42668856,0.261898027,0.317011284,0.228038985,0.369802215,0.706145867,0.225503126,0.303360764,0.195306842,0.349589278,0.293398516,0.330320459,0.753205813,0.300013739,0.352962711,NA
3398,0.102192535,0.110279322,0.09562218,0.111962503,0.108618351,0.247153028,0.084897523,0.135953384,0.360436064,0.163050473,0.200047825,0.17359218,0.115396285,0.212873969,0.065588194,0.108618351,0.115103504,0.389010147,0.122539029,0.13796766,NA
3403,0.190576278,0.1881679,0.293119655,0.218858478,0.232838871,0.421086128,0.178795769,0.250583305,0.32994788,0.433910053,0.49769512,0.183056062,0.218858478,0.242465485,0.171342922,0.203019567,0.277112874,0.590916551,0.224364061,0.266198802,NA
3405,0.483813054,0.50878718,0.604979373,0.51388789,0.503721742,0.905448296,0.427474809,0.583388661,0.555374449,0.699727986,0.940271867,0.358943877,0.524195015,0.288120317,0.427684856,0.503721742,0.533505841,1.115974385,0.545231079,0.588978309,NA
3406,0.196742723,0.18957984,0.300220775,0.21173952,0.21958011,0.363876845,0.171538799,0.247407968,0.2089989,0.282131046,0.694610316,0.153069034,0.21173952,0.155958305,0.224454651,0.18957984,0.242318746,0.591429331,0.22765294,0.253291631,NA
3408,0.266827162,0.258452134,0.283742149,0.284189756,0.293179203,0.587612424,0.237105157,0.3246361,0.330874821,0.404678344,0.600804042,0.186271389,0.284189756,0.143522466,0.303826049,0.258452134,0.300091633,0.723951687,0.302374986,0.331203309,NA
3409,0.23953011,0.253885952,0.310648379,0.256833806,0.250963724,0.418230402,0.207645363,0.297500733,0.318543075,0.372711838,0.48622339,0.195760182,0.262806549,0.184173168,0.265552958,0.250963724,0.267782468,0.662497203,0.27506106,0.300809729,NA
3410,0.239040486,0.259294616,0.31342066,0.262290663,0.259294616,0.391470941,0.217413895,0.290417483,0.270086022,0.35948693,0.486245951,0.186588434,0.262290663,0.163798544,0.273740858,0.250460736,0.251775328,0.656691649,0.268360098,0.300258899,NA
3411,0.24958781,0.258374559,0.370288455,0.26739043,0.270446767,0.498232497,0.214128163,0.309116855,0.316413612,0.437595918,0.774086525,0.225568703,0.273528661,0.288664554,0.288901632,0.255420229,0.347777887,0.673904466,0.292557142,0.322822291,NA
3412,0.245422741,0.261515837,0.362756143,0.264841425,0.258226246,0.554205574,0.210277352,0.31146282,0.37136902,0.309194938,0.770397544,0.232715373,0.271601605,0.224328729,0.214727505,0.258226246,0.291520764,0.736991232,0.285564972,0.315318186,NA
3414,0.256906223,0.2782359,0.383602765,0.281385658,0.2782359,0.416220432,0.23406015,0.310888961,0.231846912,0.325274423,0.71263466,0.201326932,0.281385658,0.17703694,0.293198087,0.268940749,0.287491005,0.683622598,0.287762268,0.321183991,NA
3419,0.578894479,0.595180393,0.784439582,0.61174953,0.617335058,1.154577315,0.511647529,0.686750368,0.715823851,0.851093517,1.433165505,0.513733745,0.62295165,0.543663654,0.494795321,0.589720161,0.740846747,1.233523697,0.657297144,0.71084492,NA
3420,0.260064802,0.252006232,0.269042327,0.276751608,0.285380417,0.621055211,0.231438815,0.315514692,0.32302125,0.392706159,0.61834971,0.176808758,0.276751608,0.135584352,0.295796215,0.252006232,0.29354841,0.716027404,0.294199468,0.321793375,NA
3421,0.080718951,0.077273967,0.075063802,0.088031957,0.091908777,0.228960464,0.06873663,0.105959651,0.192970602,0.078451563,0.204523216,0.141813939,0.088031957,0.073216361,0.054171972,0.077273967,0.095673934,0.343595196,0.095938365,0.108987877,NA
3425,0.232586909,0.246552681,0.338416928,0.249421491,0.243709163,0.435517789,0.201598904,0.289034145,0.21519872,0.290450538,0.720315778,0.180845014,0.255235177,0.153478,0.255318475,0.243709163,0.270312836,0.659963144,0.267167925,0.292260272,NA
3426,0.532446974,0.575943158,0.628130554,0.58481565,0.593742812,1.193136368,0.536728906,0.639152732,0.891755555,0.811755666,0.996266348,0.619073889,0.593742812,0.662345129,0.550749407,0.58481565,0.719631842,1.07758528,0.598226482,0.671646698,NA
3427,0.659317457,0.636905595,1.04814275,0.746835866,0.746835866,1.326156028,0.5939145,0.824794082,0.537691261,0.939395466,1.968941902,0.563302152,0.738528837,0.457605747,0.620827108,0.651778296,0.876790193,1.582999105,0.780772542,0.889420511,NA
3428,0.479444422,0.490467434,0.594455345,0.501567389,0.505283458,0.970164534,0.432708509,0.550413089,0.684377565,0.688319973,0.901661135,0.497784777,0.509007204,0.528137313,0.32117288,0.486784257,0.610136611,0.797662951,0.531498738,0.565637602,NA
3429,0.02130732,0.024343693,0.026293963,0.025166444,0.025166444,0.073022374,0.019931292,0.031732139,0.062247921,0.020882454,0.062566328,0.031812863,0.024751737,0.02383462,0.009741351,0.023942211,0.018975444,0.067544154,0.028264776,0.034457186,NA
3430,0.186273476,0.192385246,0.159851995,0.198648593,0.200770162,0.54408126,0.161518152,0.227550365,0.457643771,0.251179557,0.515546962,0.232741457,0.202908652,0.306186974,0.131016009,0.190331181,0.23684804,0.56894037,0.21609544,0.23701812,NA
3431,0.200068774,0.206518302,0.172104392,0.213120348,0.21535494,0.569774921,0.173871827,0.243487888,0.479689163,0.233421144,0.565559332,0.330756581,0.217606482,0.304177556,0.141430243,0.204351522,0.303697578,0.590509753,0.231471081,0.253401226,NA
3432,0.789755719,0.83033554,0.972534377,0.838621354,0.822106281,1.635085042,0.698149063,0.951445307,0.974315041,1.17753862,1.602444233,0.655017895,0.855362396,0.534605082,0.646586382,0.822106281,0.93286738,1.692934415,0.889519966,0.960512984,NA
3434,0.089979551,0.099062084,0.09788365,0.101456879,0.101456879,0.510028171,0.085725372,0.119697329,0.274983166,0.116493981,0.264427971,0.112661966,0.100253127,0.134298358,0.042363767,0.09788365,0.115468193,0.235420617,0.110247042,0.126869327,NA
3435,0.405805096,0.431645828,0.447120745,0.438170432,0.438170432,0.771261504,0.393068526,0.48431783,0.633366501,0.586933473,0.759091225,0.491638362,0.434905311,0.568497619,0.35042546,0.428392255,0.530170774,0.792017701,0.461160919,0.50090566,NA
3436,0.183161543,0.199586972,0.162441801,0.203862035,0.203862035,0.55498679,0.175350682,0.235684305,0.462402803,0.22796182,0.496640982,0.241003062,0.20171604,0.318858058,0.131687405,0.197474816,0.228420484,0.563865436,0.219358547,0.247849302,NA
3438,0.135121368,0.143838745,0.125625229,0.145637376,0.142058634,0.232979393,0.116009365,0.17074646,0.312121089,0.147953237,0.165346103,0.162164934,0.149290586,0.147307362,0.089295943,0.142058634,0.126528246,0.482543312,0.156823408,0.172813644,NA
3439,0.392493138,0.408426851,0.377452208,0.411637988,0.405223511,0.673262966,0.355227987,0.453972881,0.544995953,0.52965003,0.516555616,0.413213684,0.41808263,0.354364372,0.320314715,0.405223511,0.43370498,0.789508005,0.431054075,0.457265318,NA
3441,0.177705059,0.171960355,0.161038237,0.200054184,0.200054184,0.543755855,0.160913971,0.21985933,0.420598227,0.222944914,0.554321119,0.302040466,0.197938307,0.279479783,0.138226213,0.175773619,0.289828988,0.571098795,0.208686975,0.236211081,NA
3442,0.146885738,0.154319228,0.171129058,0.16806427,0.178468403,0.336915209,0.143281464,0.193871284,0.409981206,0.194888456,0.42840005,0.298984954,0.170105642,0.286329543,0.129495692,0.164040244,0.251394304,0.538370538,0.16806427,0.205478429,NA
3443,0.04829406,0.051280373,0.057973079,0.056930638,0.061319441,0.094522991,0.046863514,0.067996569,0.107366552,0.049677652,0.230205827,0.067739929,0.05778411,0.060922755,0.042766177,0.055259118,0.056045287,0.270827158,0.056930638,0.073172259,NA
3444,0.251983491,0.237621314,0.381527023,0.276329052,0.276329052,0.424395764,0.215983538,0.309150971,0.217984989,0.354802067,0.694150539,0.185873037,0.270083952,0.176043239,0.279059314,0.246160378,0.304400245,0.700799151,0.289138221,0.323025019,NA
3445,0.414507942,0.403452556,0.487899235,0.437125429,0.448680668,0.823583724,0.374825821,0.488327691,0.446196035,0.518361206,0.852449625,0.325778431,0.437125429,0.254285557,0.426793434,0.403452556,0.479644096,0.903678953,0.460395356,0.496456686,NA
3446,0.336901351,0.327203728,0.407379411,0.356853763,0.367104958,0.678028552,0.302264059,0.402565281,0.339927338,0.429824098,0.826603299,0.238590928,0.356853763,0.187175382,0.377673877,0.327203728,0.396238481,0.812818545,0.377536664,0.409889504,NA
3448,0.307175235,0.324513295,0.437637578,0.328060594,0.320992515,0.681011826,0.268281965,0.376563352,0.463780556,0.502147183,0.82361799,0.32170797,0.335234578,0.396211036,0.308730293,0.320992515,0.419314249,0.753915506,0.349898635,0.380475391,NA
3449,0.214446805,0.222196392,0.323743233,0.230161316,0.232864415,0.356839016,0.183304434,0.267195265,0.187192404,0.292757555,0.685066189,0.161369183,0.23559166,0.144968257,0.25416952,0.219589353,0.256428589,0.623906844,0.252464496,0.27941947,NA
3451,0.074696041,0.08468221,0.073147461,0.08736164,0.08736164,0.331781699,0.070119191,0.10835,0.19751658,0.052075614,0.245675383,0.213172108,0.086012473,0.0606037,0.052258826,0.083370643,0.106073222,0.332130821,0.097352369,0.116860623,NA
3455,0.113908848,0.119171664,0.165437691,0.124643429,0.126514672,0.388513016,0.093387588,0.150889837,0.076077827,0.152192167,0.486097841,0.209916592,0.128409887,0.13048459,0.090177605,0.117394432,0.170907371,0.361523545,0.140294657,0.15983259,NA
3456,0.477709581,0.456577227,0.549131468,0.512678594,0.512678594,1.010841012,0.423961894,0.558304455,0.61774931,0.589328974,0.90557984,0.489523756,0.503805465,0.412322417,0.361702364,0.469188722,0.556947313,1.025932183,0.5306803,0.577120923,NA
3458,0.439782885,0.45619476,0.471819162,0.45948975,0.452903599,0.714421442,0.400991437,0.502542475,0.527525276,0.522728695,0.702699336,0.461105064,0.466090083,0.4000856,0.364120387,0.452903599,0.502094531,0.820390444,0.479324127,0.505860823,NA
3462,0.289052484,0.315678033,0.350400367,0.322537553,0.322537553,0.563005298,0.276251426,0.372586531,0.319543769,0.388247889,0.433379626,0.456866637,0.319097999,0.335847676,0.245140635,0.312277911,0.372654889,0.66949139,0.347139785,0.391214838,NA
3463,0.125418677,0.138733651,0.143127211,0.142242518,0.142242518,0.231173623,0.119181122,0.168910539,0.250234072,0.107511985,0.302782137,0.154619533,0.140478919,0.149333267,0.089418648,0.137006608,0.125938779,0.468425292,0.15510919,0.179355767,NA
3466,0.126304715,0.132054893,0.14002921,0.138025498,0.140065497,0.411997333,0.10381191,0.166553636,0.35446496,0.152290908,0.454936879,0.274312034,0.142130676,0.215442736,0.087121895,0.130113912,0.19241041,0.455535307,0.155059429,0.176232055,NA
3467,0.209538762,0.202031972,0.300918347,0.225237627,0.233435816,0.478615341,0.183099268,0.262482215,0.203210698,0.280438453,0.721977964,0.168288448,0.225237627,0.147389585,0.215322903,0.202031972,0.249835502,0.627034664,0.2418702,0.268613635,NA
3470,0.195828667,0.203190269,0.286045703,0.210781971,0.213364328,0.449466146,0.166488468,0.246426255,0.244605415,0.277102899,0.742345999,0.154115186,0.215972807,0.156575199,0.216970736,0.200711026,0.2437601,0.609033615,0.232179503,0.258318625,NA
3472,0.345113711,0.378222327,0.429936019,0.386808797,0.386808797,0.783241238,0.329313228,0.450241754,0.434938583,0.498730429,0.492387946,0.376878143,0.382500285,0.343738391,0.313402309,0.373975062,0.366849843,0.834768789,0.41781077,0.474240163,NA
3473,0.432414575,0.422668213,0.464359009,0.452057694,0.461939508,0.711089191,0.396989527,0.495051852,0.506787529,0.540922511,0.706919901,0.44054378,0.452057694,0.396086753,0.366406365,0.422668213,0.501240925,0.815765276,0.471851319,0.501688875,NA
3474,0.039504504,0.03788333,0.045790526,0.042948531,0.044776377,0.182708507,0.033866871,0.051418729,0.101291127,0.044361943,0.094307401,0.045871863,0.042948531,0.033517139,0.017523515,0.03788333,0.037776153,0.117069466,0.046678219,0.052854742,NA
3478,0.471373363,0.481306525,0.503642035,0.491254486,0.494572402,0.804351186,0.42868977,0.534341179,0.684291761,0.679883435,0.778350446,0.541623676,0.497890796,0.613673534,0.406846839,0.477993439,0.602066056,0.833329735,0.517794836,0.547525803,NA
3479,0.849143184,0.869536535,1.084571328,0.890092233,0.89697798,1.734915827,0.762948024,0.980721664,1.142108209,1.279190127,1.698812483,0.774296921,0.903879842,0.866637078,0.650113143,0.862720083,1.106924852,1.443103634,0.945601767,1.009001762,NA
3486,0.295923673,0.305817739,0.428656832,0.315936776,0.319359562,0.47126432,0.25566467,0.362345039,0.270316627,0.397364135,0.727484446,0.228400661,0.32280714,0.206477849,0.338910997,0.302494665,0.347081231,0.756190179,0.344009327,0.377440879,NA
3491,0.673668636,0.691201139,0.865765487,0.708994891,0.714983743,1.481088082,0.600772016,0.789053176,0.95536818,1.026022774,1.544800466,0.743398364,0.721001229,0.79490288,0.504314518,0.685327816,0.891432234,1.324219971,0.757701628,0.814626843,NA
3492,0.565183727,0.548767309,0.768693035,0.598981977,0.616358388,1.170561106,0.506581358,0.67652321,0.545234557,0.741434434,1.428928983,0.439027727,0.598981977,0.36685534,0.482140583,0.548767309,0.667653706,1.2529735,0.634048587,0.688960534,NA
3499,0.295275281,0.310556325,0.360636522,0.313677419,0.307456835,0.62250389,0.260810856,0.356202345,0.310877775,0.351629094,0.807194881,0.215680318,0.319984319,0.158826339,0.324614385,0.307456835,0.343959061,0.76290437,0.332856091,0.359621939,NA
3505,0.20353871,0.217164298,0.299713257,0.219975864,0.214381716,0.401840656,0.173690627,0.259211721,0.166860021,0.265283199,0.684184654,0.167164604,0.225686419,0.15131335,0.218903714,0.214381716,0.233620399,0.592546496,0.237460279,0.262439458,NA
3507,0.07056246,0.067282333,0.078776032,0.077569747,0.081307684,0.134078857,0.059215305,0.094979289,0.136152139,0.067907521,0.262356403,0.093747236,0.077569747,0.081447961,0.046959032,0.067282333,0.070308761,0.311303603,0.085209105,0.097949663,NA
3508,0.288343786,0.297369705,0.34229858,0.306597563,0.309718382,0.72664454,0.251556029,0.348910909,0.359907433,0.380425079,0.891453717,0.208809953,0.312861622,0.180606328,0.32299241,0.294338631,0.35351372,0.771060127,0.332190922,0.362683926,NA
3509,0.153106517,0.147766615,0.157556881,0.164296927,0.170154718,0.441515733,0.134324896,0.190999204,0.206860195,0.23513681,0.529308247,0.101828024,0.164296927,0.077760324,0.17104421,0.147766615,0.174094574,0.529158909,0.176192351,0.195419176,NA
3510,0.322961488,0.3118141,0.44282272,0.346061129,0.358008362,0.673582547,0.283413618,0.399691061,0.269238583,0.402202516,0.814124848,0.357632052,0.346061129,0.246798675,0.328234676,0.3118141,0.430121859,0.789142637,0.370216202,0.408360409,NA
3511,0.840505075,0.905093804,1.149218076,0.921684059,0.921684059,1.752927901,0.809301516,1.04250961,0.841550604,1.014081188,2.147511123,0.620605992,0.913367184,0.506089247,0.755545649,0.896864203,0.980888159,1.810022273,0.981094494,1.08753459,NA
3514,0.92618335,0.988268807,1.269257239,0.997331481,0.988268807,1.724669561,0.858216564,1.080984964,0.847440896,1.125637229,2.190916691,0.739848429,0.997331481,0.56251292,0.810416191,0.961368335,1.078872929,1.843741264,1.015598637,1.109675384,NA
3516,0.20297249,0.21625748,0.281315125,0.219005517,0.213540121,0.560958653,0.174031321,0.257634107,0.309021376,0.300517545,0.824850033,0.182524767,0.224594619,0.20565573,0.185518878,0.213540121,0.265550704,0.639020239,0.236151873,0.260837474,NA
3517,0.25584974,0.264062447,0.264151853,0.272470805,0.275317179,0.61718695,0.22249753,0.311177616,0.336806794,0.382211813,0.618204982,0.176029253,0.278185377,0.13361435,0.291564749,0.261303176,0.288526712,0.723384605,0.295853417,0.323829073,NA
3519,0.39664335,0.407806617,0.453870681,0.419156491,0.422980741,0.907616866,0.350486879,0.470417664,0.454021383,0.488915985,0.897362549,0.308808519,0.426825277,0.23541814,0.404356429,0.404064653,0.461326909,0.91928434,0.450311585,0.486839185,NA
3520,0.20715002,0.225600935,0.302894087,0.228344494,0.225600935,0.560017759,0.18763222,0.254281736,0.334039106,0.316663633,0.86411809,0.254350593,0.228344494,0.245086267,0.223045946,0.217532946,0.331874413,0.598766121,0.233913755,0.263434689,NA
3521,0.39664335,0.407806617,0.453870681,0.419156491,0.422980741,0.907616866,0.350486879,0.470417664,0.454021383,0.488915985,0.897362549,0.308808519,0.426825277,0.23541814,0.404356429,0.404064653,0.461326909,0.91928434,0.450311585,0.486839185,NA
3525,0.406893428,0.425566599,0.479896195,0.429358207,0.421793821,0.812789625,0.364082496,0.480302644,0.455713348,0.478383946,0.843671719,0.33236647,0.436997411,0.246046811,0.408557323,0.421793821,0.463865478,0.897664899,0.452496116,0.484343734,NA
3526,0.395418113,0.406504168,0.452608824,0.417773088,0.421569505,0.974342072,0.349555513,0.468637909,0.578657012,0.595855338,0.951639968,0.355506424,0.425385778,0.373765181,0.404611397,0.402788353,0.521828054,0.901186934,0.448693277,0.484921863,NA
3527,0.508860057,0.530492087,0.557963809,0.534870842,0.526130547,1.255573132,0.458825361,0.593277815,0.767095489,0.684973447,1.015440882,0.533977422,0.543679284,0.513252762,0.436250201,0.526130547,0.634268742,1.031532136,0.561494781,0.597878129,NA
3528,0.363169458,0.390188,0.492608121,0.394145408,0.390188,0.710394755,0.33379183,0.430823205,0.363264059,0.447453303,0.804477895,0.310143653,0.394145408,0.266816929,0.370160186,0.378461166,0.40088047,0.846736908,0.40213207,0.443460357,NA
3530,0.328685957,0.351920049,0.390509649,0.355325145,0.351920049,0.728924717,0.303436248,0.386920958,0.350077525,0.390173838,0.866984322,0.236999716,0.355325145,0.17834136,0.362594128,0.341833229,0.369920304,0.811608976,0.362199188,0.397826413,NA
3532,0.3048655,0.328878651,0.431431016,0.332410726,0.328878651,0.545256711,0.278958692,0.365324822,0.284302509,0.381640644,0.768743503,0.238184848,0.332410726,0.208572899,0.338563934,0.318434435,0.3389029,0.764597378,0.339550482,0.376738913,NA
